Date,inpatient_care_num,released_from_treatment_num,to_be_confirmed,Prefecture,Prefecture_code
2020-12-08,4274,39558,0,Tokyo,JP-13
2020-12-09,4429,39970,0,Tokyo,JP-13
2020-12-10,4624,40375,0,Tokyo,JP-13
2020-12-11,4619,40970,0,Tokyo,JP-13
2020-12-12,4913,41297,0,Tokyo,JP-13
2020-12-13,5135,41555,0,Tokyo,JP-13
2020-12-14,5009,41983,0,Tokyo,JP-13
2020-12-15,4822,42621,0,Tokyo,JP-13
2020-12-16,5070,43041,0,Tokyo,JP-13
2020-12-17,5350,43583,0,Tokyo,JP-13
2020-12-18,5442,44151,0,Tokyo,JP-13
2020-12-19,6125,44199,0,Tokyo,JP-13
2020-12-20,6078,44802,0,Tokyo,JP-13
2020-12-21,5987,45284,0,Tokyo,JP-13
2020-12-22,5841,45973,0,Tokyo,JP-13
2020-12-23,6027,46525,0,Tokyo,JP-13
2020-12-24,6259,47172,0,Tokyo,JP-13
2020-12-25,6554,47751,0,Tokyo,JP-13
2020-12-26,7123,48121,0,Tokyo,JP-13
2020-12-27,7510,48442,0,Tokyo,JP-13
2020-12-28,7495,48932,0,Tokyo,JP-13
2020-12-29,7652,49626,0,Tokyo,JP-13
2020-12-30,8235,49983,0,Tokyo,JP-13
2020-12-31,9185,50365,0,Tokyo,JP-13
2021-01-01,9468,50861,0,Tokyo,JP-13
2021-01-02,9848,51295,0,Tokyo,JP-13
2021-01-03,10301,51657,0,Tokyo,JP-13
2021-01-04,10804,52036,0,Tokyo,JP-13
2021-01-05,11458,52646,0,Tokyo,JP-13
2021-01-06,12431,53256,0,Tokyo,JP-13
2021-01-07,14171,53952,0,Tokyo,JP-13
2021-01-08,15734,54774,0,Tokyo,JP-13
2021-01-09,17226,55542,0,Tokyo,JP-13
2021-01-10,18213,56046,0,Tokyo,JP-13
2021-01-11,18923,56551,0,Tokyo,JP-13
2021-01-12,19029,57413,0,Tokyo,JP-13
2021-01-13,19207,58655,0,Tokyo,JP-13
2021-01-14,19453,59908,0,Tokyo,JP-13
2021-01-15,19797,61555,0,Tokyo,JP-13
2021-01-16,19879,63279,0,Tokyo,JP-13
2021-01-17,20646,64099,0,Tokyo,JP-13
2021-01-18,20777,65169,0,Tokyo,JP-13
2021-01-19,20289,66881,0,Tokyo,JP-13
2021-01-20,19533,68901,0,Tokyo,JP-13
2021-01-21,19481,70417,0,Tokyo,JP-13
2021-01-22,18709,72355,0,Tokyo,JP-13
2021-01-23,18235,73890,0,Tokyo,JP-13
2021-01-24,18227,74881,0,Tokyo,JP-13
2021-01-25,17315,76397,0,Tokyo,JP-13
2021-01-26,16697,78028,0,Tokyo,JP-13
2021-01-27,16120,79560,0,Tokyo,JP-13
2021-01-28,14957,81767,0,Tokyo,JP-13
2021-01-29,13807,83768,0,Tokyo,JP-13
2021-01-30,13383,84942,0,Tokyo,JP-13
2021-01-31,13257,85698,0,Tokyo,JP-13
2021-02-01,11719,87621,0,Tokyo,JP-13
2021-02-02,10765,89108,0,Tokyo,JP-13
2021-02-03,9854,90663,0,Tokyo,JP-13
2021-02-04,9116,92110,0,Tokyo,JP-13
2021-02-05,8387,93394,0,Tokyo,JP-13
2021-02-06,7717,94682,0,Tokyo,JP-13
2021-02-07,7174,95648,0,Tokyo,JP-13
2021-02-08,6499,96587,0,Tokyo,JP-13
2021-02-09,5974,97506,0,Tokyo,JP-13
2021-02-10,5818,98128,0,Tokyo,JP-13
2021-02-11,5800,98559,0,Tokyo,JP-13
2021-02-12,5344,99307,0,Tokyo,JP-13
2021-02-13,5257,99752,0,Tokyo,JP-13
2021-02-14,5204,100170,0,Tokyo,JP-13
2021-02-15,5592,100880,0,Tokyo,JP-13
2021-02-16,4611,102184,0,Tokyo,JP-13
2021-02-17,4358,102796,0,Tokyo,JP-13
2021-02-18,4370,103202,0,Tokyo,JP-13
2021-02-19,4247,103667,0,Tokyo,JP-13
2021-02-20,4244,103970,0,Tokyo,JP-13
2021-02-21,4152,104317,0,Tokyo,JP-13
2021-02-22,3825,104813,0,Tokyo,JP-13
2021-02-23,3775,105127,0,Tokyo,JP-13
2021-02-24,3503,105595,0,Tokyo,JP-13
2021-02-25,3460,105955,0,Tokyo,JP-13
2021-02-26,3344,106311,0,Tokyo,JP-13
2021-02-27,3342,106635,0,Tokyo,JP-13
2021-02-28,3374,106926,0,Tokyo,JP-13
2021-03-01,3091,107311,0,Tokyo,JP-13
2021-03-02,3083,107546,0,Tokyo,JP-13
2021-03-03,2979,107947,0,Tokyo,JP-13
2021-03-04,2939,108243,0,Tokyo,JP-13
2021-03-05,2884,108587,0,Tokyo,JP-13
2021-03-06,2892,108864,0,Tokyo,JP-13
2021-03-07,2896,109097,0,Tokyo,JP-13
2021-03-08,2699,109393,0,Tokyo,JP-13
2021-03-09,2660,109701,0,Tokyo,JP-13
2021-03-10,2651,110032,0,Tokyo,JP-13
2021-03-11,2668,110332,0,Tokyo,JP-13
2021-03-12,2657,110622,0,Tokyo,JP-13
2021-03-13,2746,110847,0,Tokyo,JP-13
2021-03-14,2757,111072,0,Tokyo,JP-13
2021-03-15,2628,111367,0,Tokyo,JP-13
2021-03-16,2678,111601,0,Tokyo,JP-13
2021-03-17,2797,111884,0,Tokyo,JP-13
2021-03-18,2831,112161,0,Tokyo,JP-13
2021-03-19,2819,112470,0,Tokyo,JP-13
2021-03-20,2947,112682,0,Tokyo,JP-13
2021-03-21,2978,112903,0,Tokyo,JP-13
2021-03-22,2817,113244,0,Tokyo,JP-13
2021-03-23,2890,113490,0,Tokyo,JP-13
2021-03-24,2976,113818,0,Tokyo,JP-13
2021-03-25,3059,114122,0,Tokyo,JP-13
2021-03-26,3074,114468,0,Tokyo,JP-13
2021-03-27,3268,114688,0,Tokyo,JP-13
2021-03-28,3256,114993,0,Tokyo,JP-13
2021-03-29,3090,115381,0,Tokyo,JP-13
2021-03-30,3135,115690,0,Tokyo,JP-13
2021-03-31,3204,116012,0,Tokyo,JP-13
2021-04-01,3430,116257,0,Tokyo,JP-13
2021-04-02,3601,116524,0,Tokyo,JP-13
2021-04-03,3658,116913,0,Tokyo,JP-13
2021-04-04,3667,117259,0,Tokyo,JP-13
2021-04-05,3570,117602,0,Tokyo,JP-13
2021-04-06,3652,117913,0,Tokyo,JP-13
2021-04-07,3821,118295,0,Tokyo,JP-13
2021-04-08,3924,118732,0,Tokyo,JP-13
2021-04-09,3976,119213,0,Tokyo,JP-13
2021-04-10,4138,119616,0,Tokyo,JP-13
2021-04-11,4162,120013,0,Tokyo,JP-13
2021-04-12,3995,120485,0,Tokyo,JP-13
2021-04-13,4054,120929,0,Tokyo,JP-13
2021-04-14,4148,121418,0,Tokyo,JP-13
2021-04-15,4410,121876,0,Tokyo,JP-13
2021-04-16,4526,122419,0,Tokyo,JP-13
2021-04-17,4819,122875,0,Tokyo,JP-13
2021-04-18,4845,123391,0,Tokyo,JP-13
2021-04-19,4785,123856,0,Tokyo,JP-13
2021-04-20,4980,124367,0,Tokyo,JP-13
2021-04-21,5314,124872,0,Tokyo,JP-13
2021-04-22,5597,125442,0,Tokyo,JP-13
2021-04-23,5802,125991,0,Tokyo,JP-13
2021-04-24,6049,126617,0,Tokyo,JP-13
2021-04-25,6034,127263,0,Tokyo,JP-13
2021-04-26,5862,127860,0,Tokyo,JP-13
2021-04-27,5946,128601,0,Tokyo,JP-13
2021-04-28,6227,129244,0,Tokyo,JP-13
2021-04-29,6536,129953,0,Tokyo,JP-13
2021-04-30,6555,130630,0,Tokyo,JP-13
2021-05-01,6836,131393,0,Tokyo,JP-13
2021-05-02,7009,132098,0,Tokyo,JP-13
2021-05-03,7023,132792,0,Tokyo,JP-13
2021-05-04,6935,133488,0,Tokyo,JP-13
2021-05-05,6911,134133,0,Tokyo,JP-13
2021-05-06,6970,134661,0,Tokyo,JP-13
2021-05-07,6845,135687,0,Tokyo,JP-13
2021-05-08,7164,136483,0,Tokyo,JP-13
2021-05-09,7372,137304,0,Tokyo,JP-13
2021-05-10,7177,138070,0,Tokyo,JP-13
2021-05-11,7169,139000,0,Tokyo,JP-13
2021-05-12,7224,139906,0,Tokyo,JP-13
2021-05-13,7337,140796,0,Tokyo,JP-13
2021-05-14,7506,141479,0,Tokyo,JP-13
2021-05-15,7436,142310,0,Tokyo,JP-13
2021-05-16,7235,143053,0,Tokyo,JP-13
2021-05-17,6790,143910,0,Tokyo,JP-13
2021-05-18,6545,144876,0,Tokyo,JP-13
2021-05-19,6353,145819,0,Tokyo,JP-13
2021-05-20,6453,146549,0,Tokyo,JP-13
2021-05-21,6232,147406,0,Tokyo,JP-13
2021-05-22,6198,148037,0,Tokyo,JP-13
2021-05-23,5857,148911,0,Tokyo,JP-13
2021-05-24,5519,149589,0,Tokyo,JP-13
2021-05-25,5367,150274,0,Tokyo,JP-13
2021-05-26,5500,150879,0,Tokyo,JP-13
2021-05-27,5569,151483,0,Tokyo,JP-13
2021-05-28,5429,152231,0,Tokyo,JP-13
2021-05-29,5381,152812,0,Tokyo,JP-13
2021-05-30,5211,153430,0,Tokyo,JP-13
2021-05-31,4826,154074,0,Tokyo,JP-13
2021-06-01,4774,154590,0,Tokyo,JP-13
2021-06-02,4686,155152,0,Tokyo,JP-13
2021-06-03,4666,155664,0,Tokyo,JP-13
2021-06-04,4533,156265,0,Tokyo,JP-13
2021-06-05,4440,156786,0,Tokyo,JP-13
2021-06-06,4286,157286,0,Tokyo,JP-13
2021-06-07,3937,157867,0,Tokyo,JP-13
2021-06-08,3771,158392,0,Tokyo,JP-13
2021-06-09,3739,158857,0,Tokyo,JP-13
2021-06-10,3693,159336,0,Tokyo,JP-13
2021-06-11,3628,159828,0,Tokyo,JP-13
2021-06-12,3671,160244,0,Tokyo,JP-13
2021-06-13,3618,160595,0,Tokyo,JP-13
2021-06-14,3348,161071,0,Tokyo,JP-13
2021-06-15,3287,161457,0,Tokyo,JP-13
2021-06-16,3402,161831,0,Tokyo,JP-13
2021-06-17,3463,162215,0,Tokyo,JP-13
2021-06-18,3458,162671,0,Tokyo,JP-13
2021-06-19,3456,163057,0,Tokyo,JP-13
2021-06-20,3429,163459,0,Tokyo,JP-13
2021-06-21,3269,163854,0,Tokyo,JP-13
2021-06-22,3322,164231,0,Tokyo,JP-13
2021-06-23,3590,164572,0,Tokyo,JP-13
2021-06-24,3778,164951,0,Tokyo,JP-13
2021-06-25,3970,165319,0,Tokyo,JP-13
2021-06-26,4154,165665,0,Tokyo,JP-13
2021-06-27,4135,166069,0,Tokyo,JP-13
2021-06-28,4068,166449,0,Tokyo,JP-13
2021-06-29,4148,166841,0,Tokyo,JP-13
2021-06-30,4434,167266,0,Tokyo,JP-13
2021-07-01,4605,167766,0,Tokyo,JP-13
2021-07-02,4741,168288,0,Tokyo,JP-13
2021-07-03,4981,168764,0,Tokyo,JP-13
2021-07-04,5065,169197,0,Tokyo,JP-13
2021-07-05,4878,169725,0,Tokyo,JP-13
2021-07-06,4935,170260,0,Tokyo,JP-13
2021-07-07,5360,170752,0,Tokyo,JP-13
2021-07-08,5685,171321,0,Tokyo,JP-13
2021-07-09,5885,171941,0,Tokyo,JP-13
2021-07-10,6270,172501,0,Tokyo,JP-13
2021-07-11,6246,173136,0,Tokyo,JP-13
2021-07-12,6164,173720,0,Tokyo,JP-13
2021-07-13,6366,174346,0,Tokyo,JP-13
2021-07-14,6864,174993,0,Tokyo,JP-13
2021-07-15,7466,175695,0,Tokyo,JP-13
2021-07-16,8078,176353,0,Tokyo,JP-13
2021-07-17,8764,177075,0,Tokyo,JP-13
2021-07-18,8993,177854,0,Tokyo,JP-13
2021-07-19,8881,178692,0,Tokyo,JP-13
2021-07-20,9485,179473,0,Tokyo,JP-13
2021-07-21,10396,180390,0,Tokyo,JP-13
2021-07-22,11637,181128,0,Tokyo,JP-13
2021-07-23,11957,182166,0,Tokyo,JP-13
2021-07-24,11881,183370,0,Tokyo,JP-13
2021-07-25,12635,184379,0,Tokyo,JP-13
2021-07-26,12831,185612,0,Tokyo,JP-13
2021-07-27,14372,186917,0,Tokyo,JP-13
2021-07-28,16344,188116,0,Tokyo,JP-13
2021-07-29,18910,189412,0,Tokyo,JP-13
2021-07-30,20817,190803,0,Tokyo,JP-13
2021-07-31,23319,192356,0,Tokyo,JP-13
2021-08-01,24774,193959,0,Tokyo,JP-13
2021-08-02,25431,195497,0,Tokyo,JP-13
2021-08-03,27585,197045,0,Tokyo,JP-13
2021-08-04,29703,199092,0,Tokyo,JP-13
2021-08-05,32664,201172,0,Tokyo,JP-13
2021-08-06,34235,204112,0,Tokyo,JP-13
2021-08-07,35906,207003,0,Tokyo,JP-13
2021-08-08,36481,210493,0,Tokyo,JP-13
2021-08-09,36075,213780,0,Tokyo,JP-13
2021-08-10,34902,217562,0,Tokyo,JP-13
2021-08-11,35689,220973,0,Tokyo,JP-13
2021-08-12,37938,223707,0,Tokyo,JP-13
2021-08-13,39802,227609,0,Tokyo,JP-13
2021-08-14,40906,231599,0,Tokyo,JP-13
2021-08-15,40525,236272,0,Tokyo,JP-13
2021-08-16,39318,240436,0,Tokyo,JP-13
2021-08-17,38867,245256,0,Tokyo,JP-13
2021-08-18,40197,249306,0,Tokyo,JP-13
2021-08-19,42545,252488,0,Tokyo,JP-13
2021-08-20,44503,255928,0,Tokyo,JP-13
2021-08-21,45456,260043,0,Tokyo,JP-13
2021-08-22,45373,264510,0,Tokyo,JP-13
2021-08-23,42665,269660,0,Tokyo,JP-13
2021-08-24,41654,274882,0,Tokyo,JP-13
2021-08-25,41368,279385,0,Tokyo,JP-13
2021-08-26,42460,282986,0,Tokyo,JP-13
2021-08-27,41886,287769,0,Tokyo,JP-13
2021-08-28,40698,292519,0,Tokyo,JP-13
2021-08-29,39311,296973,0,Tokyo,JP-13
2021-08-30,36266,301921,0,Tokyo,JP-13
2021-08-31,33993,307088,0,Tokyo,JP-13
2021-09-01,33118,311124,0,Tokyo,JP-13
2021-09-02,33356,313975,0,Tokyo,JP-13
2021-09-03,31508,318352,0,Tokyo,JP-13
2021-09-04,30334,321873,0,Tokyo,JP-13
2021-09-05,28064,325986,0,Tokyo,JP-13
2021-09-06,27129,327873,0,Tokyo,JP-13
2021-09-07,23029,333586,0,Tokyo,JP-13
2021-09-08,21887,336545,0,Tokyo,JP-13
2021-09-09,21067,339021,0,Tokyo,JP-13
2021-09-10,19075,342240,0,Tokyo,JP-13
2021-09-11,17839,344732,0,Tokyo,JP-13
2021-09-12,16353,347264,0,Tokyo,JP-13
2021-09-13,14325,349891,0,Tokyo,JP-13
2021-09-14,13159,352047,0,Tokyo,JP-13
2021-09-15,12204,354034,0,Tokyo,JP-13
2021-09-16,11657,355388,0,Tokyo,JP-13
2021-09-17,10914,356888,0,Tokyo,JP-13
2021-09-18,10141,358503,0,Tokyo,JP-13
2021-09-19,9415,359778,0,Tokyo,JP-13
2021-09-20,8629,360862,0,Tokyo,JP-13
2021-09-21,7383,362358,0,Tokyo,JP-13
2021-09-22,6872,363390,0,Tokyo,JP-13
2021-09-23,6651,364124,0,Tokyo,JP-13
2021-09-24,5678,365317,0,Tokyo,JP-13
2021-09-25,5298,366071,0,Tokyo,JP-13
2021-09-26,4654,367003,0,Tokyo,JP-13
2021-09-27,4120,367680,0,Tokyo,JP-13
2021-09-28,3749,368291,0,Tokyo,JP-13
2021-09-29,3532,368758,0,Tokyo,JP-13
2021-09-30,3306,369190,0,Tokyo,JP-13
2021-10-01,3062,369620,0,Tokyo,JP-13
2021-10-02,2958,369907,0,Tokyo,JP-13
2021-10-03,2785,370234,0,Tokyo,JP-13
2021-10-04,2533,370567,0,Tokyo,JP-13
2021-10-05,2236,371003,0,Tokyo,JP-13
2021-10-06,1993,371385,0,Tokyo,JP-13
2021-10-07,1869,371633,0,Tokyo,JP-13
2021-10-08,1748,371874,0,Tokyo,JP-13
2021-10-09,1637,372058,0,Tokyo,JP-13
2021-10-10,1565,372183,0,Tokyo,JP-13
2021-10-11,1400,372391,0,Tokyo,JP-13
2021-10-12,1268,372590,0,Tokyo,JP-13
2021-10-13,1150,372767,0,Tokyo,JP-13
2021-10-14,1085,372882,0,Tokyo,JP-13
2021-10-15,1023,372994,0,Tokyo,JP-13
2021-10-16,981,373095,0,Tokyo,JP-13
2021-10-17,923,373187,0,Tokyo,JP-13
2021-10-18,784,373349,0,Tokyo,JP-13
2021-10-19,731,373425,0,Tokyo,JP-13
2021-10-20,676,373516,0,Tokyo,JP-13
2021-10-21,626,373600,0,Tokyo,JP-13
2021-10-22,589,373662,0,Tokyo,JP-13
2021-10-23,600,373682,0,Tokyo,JP-13
2021-10-24,572,373729,0,Tokyo,JP-13
2021-10-25,518,373797,0,Tokyo,JP-13
2021-10-26,446,373893,0,Tokyo,JP-13
2021-10-27,426,373947,0,Tokyo,JP-13
2021-10-28,401,373990,0,Tokyo,JP-13
2021-10-29,378,378090,0,Tokyo,JP-13
2021-10-30,367,378119,0,Tokyo,JP-13
2021-10-31,368,378140,0,Tokyo,JP-13
2021-11-01,325,378191,0,Tokyo,JP-13
2021-11-02,315,378218,0,Tokyo,JP-13
2021-11-03,322,378233,0,Tokyo,JP-13
2021-11-04,293,378274,0,Tokyo,JP-13
2021-11-05,252,378339,0,Tokyo,JP-13
2021-11-06,265,378355,0,Tokyo,JP-13
2021-11-07,274,378367,0,Tokyo,JP-13
2021-11-08,270,378388,0,Tokyo,JP-13
2021-11-09,273,378414,0,Tokyo,JP-13
2021-11-10,267,378445,0,Tokyo,JP-13
2021-11-11,269,378473,0,Tokyo,JP-13
2021-11-12,250,378514,0,Tokyo,JP-13
2021-11-13,256,378532,0,Tokyo,JP-13
2021-11-14,248,378562,0,Tokyo,JP-13
2021-11-15,222,378595,0,Tokyo,JP-13
2021-11-16,219,378613,0,Tokyo,JP-13
2021-11-17,221,378636,0,Tokyo,JP-13
2021-11-18,199,378677,0,Tokyo,JP-13
2021-11-19,193,378699,0,Tokyo,JP-13
2021-11-20,191,378715,0,Tokyo,JP-13
2021-11-21,192,378734,0,Tokyo,JP-13
2021-11-22,163,378768,0,Tokyo,JP-13
2021-11-23,170,378778,0,Tokyo,JP-13
2021-11-24,160,378793,0,Tokyo,JP-13
2021-11-25,176,378804,0,Tokyo,JP-13
2021-11-26,162,378837,0,Tokyo,JP-13
2021-11-27,161,378854,0,Tokyo,JP-13
2021-11-28,157,378867,0,Tokyo,JP-13
2021-11-29,152,378879,0,Tokyo,JP-13
2021-11-30,168,378841,0,Tokyo,JP-13
2021-12-01,176,378853,0,Tokyo,JP-13
2021-12-02,166,378874,0,Tokyo,JP-13
2021-12-03,157,378896,0,Tokyo,JP-13
2021-12-04,163,378909,0,Tokyo,JP-13
2021-12-05,169,378923,0,Tokyo,JP-13
2021-12-06,150,378949,0,Tokyo,JP-13
2021-12-07,157,378961,0,Tokyo,JP-13
2021-12-08,163,378975,0,Tokyo,JP-13
2021-12-09,167,378987,0,Tokyo,JP-13
2021-12-10,166,379013,0,Tokyo,JP-13
2021-12-11,183,379016,0,Tokyo,JP-13
2021-12-12,176,379036,0,Tokyo,JP-13
2021-12-13,166,379052,0,Tokyo,JP-13
2021-12-14,187,379054,0,Tokyo,JP-13
2021-12-15,189,379081,0,Tokyo,JP-13
2021-12-16,206,379094,0,Tokyo,JP-13
2021-12-17,199,379121,0,Tokyo,JP-13
2021-12-18,227,379121,0,Tokyo,JP-13
2021-12-19,237,379144,0,Tokyo,JP-13
2021-12-20,239,379153,0,Tokyo,JP-13
2021-12-21,270,379160,0,Tokyo,JP-13
2021-12-22,296,379173,0,Tokyo,JP-13
2021-12-23,315,379191,0,Tokyo,JP-13
2021-12-24,335,379210,0,Tokyo,JP-13
2021-12-25,359,379223,0,Tokyo,JP-13
2021-12-26,375,379250,0,Tokyo,JP-13
2021-12-27,379,379281,0,Tokyo,JP-13
2021-12-28,395,379310,0,Tokyo,JP-13
2021-12-29,451,379330,0,Tokyo,JP-13
2021-12-30,489,379356,0,Tokyo,JP-13
2021-12-31,536,379367,0,Tokyo,JP-13
2022-01-01,558,379424,0,Tokyo,JP-13
2022-01-02,613,379453,0,Tokyo,JP-13
2022-01-03,696,379473,0,Tokyo,JP-13
2022-01-04,816,379504,0,Tokyo,JP-13
2022-01-05,1206,379504,30,Tokyo,JP-13
2022-01-06,1827,379524,0,Tokyo,JP-13
2022-01-07,2648,379625,0,Tokyo,JP-13
2022-01-08,3814,379683,0,Tokyo,JP-13
2022-01-09,4961,379759,0,Tokyo,JP-13
2022-01-10,5646,379945,0,Tokyo,JP-13
2022-01-11,6379,380174,0,Tokyo,JP-13
2022-01-12,8376,380375,0,Tokyo,JP-13
2022-01-13,10867,381007,0,Tokyo,JP-13
2022-01-14,14233,381691,0,Tokyo,JP-13
2022-01-15,17969,382515,0,Tokyo,JP-13
2022-01-16,21107,383549,0,Tokyo,JP-13
2022-01-17,23545,384829,0,Tokyo,JP-13
2022-01-18,27695,385864,0,Tokyo,JP-13
2022-01-19,33281,387653,0,Tokyo,JP-13
2022-01-20,40321,389251,0,Tokyo,JP-13
2022-01-21,48039,391232,0,Tokyo,JP-13
2022-01-22,56928,393567,0,Tokyo,JP-13
2022-01-23,62790,397173,0,Tokyo,JP-13
2022-01-24,66663,401802,0,Tokyo,JP-13
2022-01-25,74713,406565,0,Tokyo,JP-13
2022-01-26,83039,412320,0,Tokyo,JP-13
2022-01-27,95026,416868,0,Tokyo,JP-13
2022-01-28,105504,424022,0,Tokyo,JP-13
2022-01-29,114470,432486,0,Tokyo,JP-13
2022-01-30,120299,442551,0,Tokyo,JP-13
2022-01-31,122226,452356,0,Tokyo,JP-13
2022-02-01,125964,463058,0,Tokyo,JP-13
2022-02-02,139068,471524,0,Tokyo,JP-13
2022-02-03,156198,475069,0,Tokyo,JP-13
2022-02-04,155553,495504,0,Tokyo,JP-13
2022-02-05,161883,510286,0,Tokyo,JP-13
2022-02-06,165237,524453,0,Tokyo,JP-13
2022-02-07,162741,539152,0,Tokyo,JP-13
2022-02-08,164889,554106,0,Tokyo,JP-13
2022-02-09,169697,567574,0,Tokyo,JP-13
2022-02-10,179649,576500,0,Tokyo,JP-13
2022-02-11,182869,591931,0,Tokyo,JP-13
2022-02-12,178940,607618,0,Tokyo,JP-13
2022-02-13,173620,626000,0,Tokyo,JP-13
2022-02-14,169698,640249,0,Tokyo,JP-13
2022-02-15,168698,656758,0,Tokyo,JP-13
2022-02-16,173260,669506,0,Tokyo,JP-13
2022-02-17,179602,681004,0,Tokyo,JP-13
2022-02-18,179564,697145,0,Tokyo,JP-13
2022-02-19,175260,714938,0,Tokyo,JP-13
2022-02-20,173562,729554,0,Tokyo,JP-13
2022-02-21,168719,743172,0,Tokyo,JP-13
2022-02-22,171748,751561,0,Tokyo,JP-13
2022-02-23,172184,765668,0,Tokyo,JP-13
2022-02-24,172982,775025,0,Tokyo,JP-13
2022-02-25,167435,791674,0,Tokyo,JP-13
2022-02-26,164922,805720,0,Tokyo,JP-13
2022-02-27,161717,819218,0,Tokyo,JP-13
2022-02-28,159257,831122,0,Tokyo,JP-13
2022-03-01,156322,845838,0,Tokyo,JP-13
2022-03-02,158217,856605,0,Tokyo,JP-13
2022-03-03,151804,875241,0,Tokyo,JP-13
2022-03-04,149628,887907,0,Tokyo,JP-13
2022-03-05,147835,900476,0,Tokyo,JP-13
2022-03-06,148572,909016,0,Tokyo,JP-13
2022-03-07,140019,922935,0,Tokyo,JP-13
2022-03-08,137268,934589,0,Tokyo,JP-13
2022-03-09,136671,945981,0,Tokyo,JP-13
2022-03-10,137928,954774,0,Tokyo,JP-13
2022-03-11,134399,966741,0,Tokyo,JP-13
2022-03-12,131863,978427,0,Tokyo,JP-13
2022-03-13,128481,989931,0,Tokyo,JP-13
2022-03-14,121476,1001755,0,Tokyo,JP-13
2022-03-15,119007,1012045,0,Tokyo,JP-13
2022-03-16,119110,1022142,0,Tokyo,JP-13
2022-03-17,120489,1029202,0,Tokyo,JP-13
2022-03-18,122549,1034946,0,Tokyo,JP-13
2022-03-19,120234,1044692,0,Tokyo,JP-13
2022-03-20,116217,1055203,0,Tokyo,JP-13
2022-03-21,106623,1068646,0,Tokyo,JP-13
2022-03-22,101069,1077729,0,Tokyo,JP-13
2022-03-23,94913,1090301,0,Tokyo,JP-13
2022-03-24,98246,1095827,0,Tokyo,JP-13
2022-03-25,93187,1108164,0,Tokyo,JP-13
2022-03-26,92272,1116501,0,Tokyo,JP-13
2022-03-27,92947,1123661,0,Tokyo,JP-13
2022-03-28,87247,1133905,0,Tokyo,JP-13
2022-03-29,87446,1141547,0,Tokyo,JP-13
2022-03-30,90957,1147545,0,Tokyo,JP-13
2022-03-31,94587,1151895,0,Tokyo,JP-13
2022-04-01,99047,1155408,0,Tokyo,JP-13
2022-04-02,99093,1162753,0,Tokyo,JP-13
2022-04-03,100035,1169701,0,Tokyo,JP-13
2022-04-04,97807,1176306,0,Tokyo,JP-13
2022-04-05,98197,1182875,0,Tokyo,JP-13
2022-04-06,100146,1189572,0,Tokyo,JP-13
2022-04-07,104997,1193468,0,Tokyo,JP-13
2022-04-08,104410,1202158,0,Tokyo,JP-13
2022-04-09,104781,1209883,0,Tokyo,JP-13
2022-04-10,105718,1216972,0,Tokyo,JP-13
2022-04-11,105718,1216972,0,Tokyo,JP-13
2022-04-12,112962,1221207,0,Tokyo,JP-13
2022-04-13,105435,1236982,0,Tokyo,JP-13
2022-04-14,107490,1243460,0,Tokyo,JP-13
2022-04-15,100625,1257086,0,Tokyo,JP-13
2022-04-16,98703,1265796,0,Tokyo,JP-13
2022-04-17,96162,1273552,0,Tokyo,JP-13
2022-04-18,98162,1275028,0,Tokyo,JP-13
2022-04-19,91425,1287344,0,Tokyo,JP-13
2022-04-20,90662,1294878,0,Tokyo,JP-13
2022-04-21,93333,1298912,0,Tokyo,JP-13
2022-04-22,94504,1303128,0,Tokyo,JP-13
2022-04-23,82782,1320233,0,Tokyo,JP-13
2022-04-24,81376,1326575,0,Tokyo,JP-13
2022-04-25,78078,1333009,0,Tokyo,JP-13
2022-04-26,77238,1338894,0,Tokyo,JP-13
2022-04-27,77186,1344992,0,Tokyo,JP-13
2022-04-28,79161,1348407,0,Tokyo,JP-13
2022-04-29,77584,1353872,0,Tokyo,JP-13
2022-04-30,79229,1355087,0,Tokyo,JP-13
2022-05-01,71875,1365596,0,Tokyo,JP-13
2022-05-02,69098,1370773,0,Tokyo,JP-13
2022-05-03,65885,1377339,0,Tokyo,JP-13
2022-05-04,64718,1381499,0,Tokyo,JP-13
2022-05-05,64472,1384061,0,Tokyo,JP-13
2022-05-06,61248,1389961,0,Tokyo,JP-13
2022-05-07,60165,1394847,0,Tokyo,JP-13
2022-05-08,60448,1399269,0,Tokyo,JP-13
2022-05-09,58785,1403943,0,Tokyo,JP-13
2022-05-10,58468,1408709,0,Tokyo,JP-13
2022-05-11,48404,1423532,0,Tokyo,JP-13
2022-05-12,50033,1426115,0,Tokyo,JP-13
2022-05-13,49861,1430392,0,Tokyo,JP-13
2022-05-14,51145,1432897,0,Tokyo,JP-13
2022-05-15,53146,1434237,0,Tokyo,JP-13
2022-05-16,50041,1439715,0,Tokyo,JP-13
2022-05-17,48214,1445196,0,Tokyo,JP-13
2022-05-18,45548,1452210,0,Tokyo,JP-13
2022-05-19,46905,1455020,0,Tokyo,JP-13
2022-05-20,44135,1461356,0,Tokyo,JP-13
2022-05-21,43429,1465519,0,Tokyo,JP-13
2022-05-22,43260,1468999,0,Tokyo,JP-13
2022-05-23,40831,1473447,0,Tokyo,JP-13
2022-05-24,39671,1477873,0,Tokyo,JP-13
2022-05-25,41938,1479527,0,Tokyo,JP-13
2022-05-26,40015,1484831,0,Tokyo,JP-13
2022-05-27,37327,1490141,0,Tokyo,JP-13
