date,pref_no,Prefecture,Area,cases,Prefecture_code
2021-05-08,1,Hokkaido,北海道地方,403,JP-01
2021-05-09,1,Hokkaido,北海道地方,506,JP-01
2021-05-10,1,Hokkaido,北海道地方,409,JP-01
2021-05-11,1,Hokkaido,北海道地方,421,JP-01
2021-05-12,1,Hokkaido,北海道地方,529,JP-01
2021-05-13,1,Hokkaido,北海道地方,712,JP-01
2021-05-14,1,Hokkaido,北海道地方,593,JP-01
2021-05-15,1,Hokkaido,北海道地方,566,JP-01
2021-05-16,1,Hokkaido,北海道地方,491,JP-01
2021-05-17,1,Hokkaido,北海道地方,372,JP-01
2021-05-18,1,Hokkaido,北海道地方,533,JP-01
2021-05-19,1,Hokkaido,北海道地方,604,JP-01
2021-05-20,1,Hokkaido,北海道地方,681,JP-01
2021-05-21,1,Hokkaido,北海道地方,727,JP-01
2021-05-22,1,Hokkaido,北海道地方,658,JP-01
2021-05-23,1,Hokkaido,北海道地方,605,JP-01
2021-05-24,1,Hokkaido,北海道地方,366,JP-01
2021-05-25,1,Hokkaido,北海道地方,459,JP-01
2021-05-26,1,Hokkaido,北海道地方,551,JP-01
2021-05-27,1,Hokkaido,北海道地方,570,JP-01
2021-05-28,1,Hokkaido,北海道地方,423,JP-01
2021-05-29,1,Hokkaido,北海道地方,442,JP-01
2021-05-30,1,Hokkaido,北海道地方,288,JP-01
2021-05-31,1,Hokkaido,北海道地方,279,JP-01
2021-06-01,1,Hokkaido,北海道地方,254,JP-01
2021-06-02,1,Hokkaido,北海道地方,317,JP-01
2021-06-03,1,Hokkaido,北海道地方,300,JP-01
2021-06-04,1,Hokkaido,北海道地方,203,JP-01
2021-06-05,1,Hokkaido,北海道地方,276,JP-01
2021-06-06,1,Hokkaido,北海道地方,183,JP-01
2021-06-07,1,Hokkaido,北海道地方,147,JP-01
2021-06-08,1,Hokkaido,北海道地方,120,JP-01
2021-06-09,1,Hokkaido,北海道地方,179,JP-01
2021-06-10,1,Hokkaido,北海道地方,182,JP-01
2021-06-11,1,Hokkaido,北海道地方,145,JP-01
2021-06-12,1,Hokkaido,北海道地方,125,JP-01
2021-06-13,1,Hokkaido,北海道地方,82,JP-01
2021-06-14,1,Hokkaido,北海道地方,74,JP-01
2021-06-15,1,Hokkaido,北海道地方,87,JP-01
2021-06-16,1,Hokkaido,北海道地方,88,JP-01
2021-06-17,1,Hokkaido,北海道地方,73,JP-01
2021-06-18,1,Hokkaido,北海道地方,76,JP-01
2021-06-19,1,Hokkaido,北海道地方,73,JP-01
2021-06-20,1,Hokkaido,北海道地方,52,JP-01
2021-06-21,1,Hokkaido,北海道地方,37,JP-01
2021-06-22,1,Hokkaido,北海道地方,29,JP-01
2021-06-23,1,Hokkaido,北海道地方,49,JP-01
2021-06-24,1,Hokkaido,北海道地方,26,JP-01
2021-06-25,1,Hokkaido,北海道地方,33,JP-01
2021-06-26,1,Hokkaido,北海道地方,47,JP-01
2021-06-27,1,Hokkaido,北海道地方,28,JP-01
2021-06-28,1,Hokkaido,北海道地方,27,JP-01
2021-06-29,1,Hokkaido,北海道地方,23,JP-01
2021-06-30,1,Hokkaido,北海道地方,38,JP-01
2021-07-01,1,Hokkaido,北海道地方,39,JP-01
2021-07-02,1,Hokkaido,北海道地方,26,JP-01
2021-07-03,1,Hokkaido,北海道地方,30,JP-01
2021-07-04,1,Hokkaido,北海道地方,39,JP-01
2021-07-05,1,Hokkaido,北海道地方,29,JP-01
2021-07-06,1,Hokkaido,北海道地方,34,JP-01
2021-07-07,1,Hokkaido,北海道地方,67,JP-01
2021-07-08,1,Hokkaido,北海道地方,62,JP-01
2021-07-09,1,Hokkaido,北海道地方,50,JP-01
2021-07-10,1,Hokkaido,北海道地方,64,JP-01
2021-07-11,1,Hokkaido,北海道地方,56,JP-01
2021-07-12,1,Hokkaido,北海道地方,47,JP-01
2021-07-13,1,Hokkaido,北海道地方,60,JP-01
2021-07-14,1,Hokkaido,北海道地方,75,JP-01
2021-07-15,1,Hokkaido,北海道地方,85,JP-01
2021-07-16,1,Hokkaido,北海道地方,73,JP-01
2021-07-17,1,Hokkaido,北海道地方,111,JP-01
2021-07-18,1,Hokkaido,北海道地方,107,JP-01
2021-07-19,1,Hokkaido,北海道地方,70,JP-01
2021-07-20,1,Hokkaido,北海道地方,104,JP-01
2021-07-21,1,Hokkaido,北海道地方,118,JP-01
2021-07-22,1,Hokkaido,北海道地方,140,JP-01
2021-07-23,1,Hokkaido,北海道地方,79,JP-01
2021-07-24,1,Hokkaido,北海道地方,118,JP-01
2021-07-25,1,Hokkaido,北海道地方,113,JP-01
2021-07-26,1,Hokkaido,北海道地方,137,JP-01
2021-07-27,1,Hokkaido,北海道地方,138,JP-01
2021-07-28,1,Hokkaido,北海道地方,227,JP-01
2021-07-29,1,Hokkaido,北海道地方,260,JP-01
2021-07-30,1,Hokkaido,北海道地方,250,JP-01
2021-07-31,1,Hokkaido,北海道地方,284,JP-01
2021-08-01,1,Hokkaido,北海道地方,267,JP-01
2021-08-02,1,Hokkaido,北海道地方,217,JP-01
2021-08-03,1,Hokkaido,北海道地方,211,JP-01
2021-08-04,1,Hokkaido,北海道地方,366,JP-01
2021-08-05,1,Hokkaido,北海道地方,342,JP-01
2021-08-06,1,Hokkaido,北海道地方,283,JP-01
2021-08-07,1,Hokkaido,北海道地方,347,JP-01
2021-08-08,1,Hokkaido,北海道地方,308,JP-01
2021-08-09,1,Hokkaido,北海道地方,310,JP-01
2021-08-10,1,Hokkaido,北海道地方,347,JP-01
2021-08-11,1,Hokkaido,北海道地方,351,JP-01
2021-08-12,1,Hokkaido,北海道地方,480,JP-01
2021-08-13,1,Hokkaido,北海道地方,454,JP-01
2021-08-14,1,Hokkaido,北海道地方,479,JP-01
2021-08-15,1,Hokkaido,北海道地方,366,JP-01
2021-08-16,1,Hokkaido,北海道地方,357,JP-01
2021-08-17,1,Hokkaido,北海道地方,410,JP-01
2021-08-18,1,Hokkaido,北海道地方,595,JP-01
2021-08-19,1,Hokkaido,北海道地方,575,JP-01
2021-08-20,1,Hokkaido,北海道地方,523,JP-01
2021-08-21,1,Hokkaido,北海道地方,579,JP-01
2021-08-22,1,Hokkaido,北海道地方,529,JP-01
2021-08-23,1,Hokkaido,北海道地方,420,JP-01
2021-08-24,1,Hokkaido,北海道地方,426,JP-01
2021-08-25,1,Hokkaido,北海道地方,568,JP-01
2021-08-26,1,Hokkaido,北海道地方,504,JP-01
2021-08-27,1,Hokkaido,北海道地方,382,JP-01
2021-08-28,1,Hokkaido,北海道地方,457,JP-01
2021-08-29,1,Hokkaido,北海道地方,359,JP-01
2021-08-30,1,Hokkaido,北海道地方,266,JP-01
2021-08-31,1,Hokkaido,北海道地方,305,JP-01
2021-09-01,1,Hokkaido,北海道地方,351,JP-01
2021-09-02,1,Hokkaido,北海道地方,314,JP-01
2021-09-03,1,Hokkaido,北海道地方,251,JP-01
2021-09-04,1,Hokkaido,北海道地方,224,JP-01
2021-09-05,1,Hokkaido,北海道地方,218,JP-01
2021-09-06,1,Hokkaido,北海道地方,123,JP-01
2021-09-07,1,Hokkaido,北海道地方,137,JP-01
2021-09-08,1,Hokkaido,北海道地方,180,JP-01
2021-09-09,1,Hokkaido,北海道地方,144,JP-01
2021-09-10,1,Hokkaido,北海道地方,117,JP-01
2021-09-11,1,Hokkaido,北海道地方,156,JP-01
2021-09-12,1,Hokkaido,北海道地方,86,JP-01
2021-09-13,1,Hokkaido,北海道地方,60,JP-01
2021-09-14,1,Hokkaido,北海道地方,94,JP-01
2021-09-15,1,Hokkaido,北海道地方,106,JP-01
2021-09-16,1,Hokkaido,北海道地方,102,JP-01
2021-09-17,1,Hokkaido,北海道地方,88,JP-01
2021-09-18,1,Hokkaido,北海道地方,80,JP-01
2021-09-19,1,Hokkaido,北海道地方,60,JP-01
2021-09-20,1,Hokkaido,北海道地方,48,JP-01
2021-09-21,1,Hokkaido,北海道地方,33,JP-01
2021-09-22,1,Hokkaido,北海道地方,85,JP-01
2021-09-23,1,Hokkaido,北海道地方,71,JP-01
2021-09-24,1,Hokkaido,北海道地方,73,JP-01
2021-09-25,1,Hokkaido,北海道地方,49,JP-01
2021-09-26,1,Hokkaido,北海道地方,38,JP-01
2021-09-27,1,Hokkaido,北海道地方,17,JP-01
2021-09-28,1,Hokkaido,北海道地方,30,JP-01
2021-09-29,1,Hokkaido,北海道地方,54,JP-01
2021-09-30,1,Hokkaido,北海道地方,35,JP-01
2021-10-01,1,Hokkaido,北海道地方,25,JP-01
2021-10-02,1,Hokkaido,北海道地方,24,JP-01
2021-10-03,1,Hokkaido,北海道地方,11,JP-01
2021-10-04,1,Hokkaido,北海道地方,8,JP-01
2021-10-05,1,Hokkaido,北海道地方,19,JP-01
2021-10-06,1,Hokkaido,北海道地方,18,JP-01
2021-10-07,1,Hokkaido,北海道地方,14,JP-01
2021-10-08,1,Hokkaido,北海道地方,18,JP-01
2021-10-09,1,Hokkaido,北海道地方,38,JP-01
2021-10-10,1,Hokkaido,北海道地方,23,JP-01
2021-10-11,1,Hokkaido,北海道地方,15,JP-01
2021-10-12,1,Hokkaido,北海道地方,26,JP-01
2021-10-13,1,Hokkaido,北海道地方,29,JP-01
2021-10-14,1,Hokkaido,北海道地方,35,JP-01
2021-10-15,1,Hokkaido,北海道地方,25,JP-01
2021-10-16,1,Hokkaido,北海道地方,34,JP-01
2021-10-17,1,Hokkaido,北海道地方,27,JP-01
2021-10-18,1,Hokkaido,北海道地方,5,JP-01
2021-10-19,1,Hokkaido,北海道地方,12,JP-01
2021-10-20,1,Hokkaido,北海道地方,12,JP-01
2021-10-21,1,Hokkaido,北海道地方,11,JP-01
2021-10-22,1,Hokkaido,北海道地方,14,JP-01
2021-10-23,1,Hokkaido,北海道地方,16,JP-01
2021-10-24,1,Hokkaido,北海道地方,7,JP-01
2021-10-25,1,Hokkaido,北海道地方,5,JP-01
2021-10-26,1,Hokkaido,北海道地方,11,JP-01
2021-10-27,1,Hokkaido,北海道地方,7,JP-01
2021-10-28,1,Hokkaido,北海道地方,4,JP-01
2021-10-29,1,Hokkaido,北海道地方,10,JP-01
2021-10-30,1,Hokkaido,北海道地方,8,JP-01
2021-10-31,1,Hokkaido,北海道地方,10,JP-01
2021-11-01,1,Hokkaido,北海道地方,6,JP-01
2021-11-02,1,Hokkaido,北海道地方,17,JP-01
2021-11-03,1,Hokkaido,北海道地方,9,JP-01
2021-11-04,1,Hokkaido,北海道地方,6,JP-01
2021-11-05,1,Hokkaido,北海道地方,12,JP-01
2021-11-06,1,Hokkaido,北海道地方,16,JP-01
2021-11-07,1,Hokkaido,北海道地方,7,JP-01
2021-11-08,1,Hokkaido,北海道地方,6,JP-01
2021-11-09,1,Hokkaido,北海道地方,13,JP-01
2021-11-10,1,Hokkaido,北海道地方,10,JP-01
2021-11-11,1,Hokkaido,北海道地方,6,JP-01
2021-11-12,1,Hokkaido,北海道地方,23,JP-01
2021-11-13,1,Hokkaido,北海道地方,20,JP-01
2021-11-14,1,Hokkaido,北海道地方,9,JP-01
2021-11-15,1,Hokkaido,北海道地方,4,JP-01
2021-11-16,1,Hokkaido,北海道地方,26,JP-01
2021-11-17,1,Hokkaido,北海道地方,21,JP-01
2021-11-18,1,Hokkaido,北海道地方,18,JP-01
2021-11-19,1,Hokkaido,北海道地方,17,JP-01
2021-11-20,1,Hokkaido,北海道地方,9,JP-01
2021-11-21,1,Hokkaido,北海道地方,18,JP-01
2021-11-22,1,Hokkaido,北海道地方,3,JP-01
2021-11-23,1,Hokkaido,北海道地方,12,JP-01
2021-11-24,1,Hokkaido,北海道地方,6,JP-01
2021-11-25,1,Hokkaido,北海道地方,12,JP-01
2021-11-26,1,Hokkaido,北海道地方,12,JP-01
2021-11-27,1,Hokkaido,北海道地方,13,JP-01
2021-11-28,1,Hokkaido,北海道地方,7,JP-01
2021-11-29,1,Hokkaido,北海道地方,5,JP-01
2021-11-30,1,Hokkaido,北海道地方,9,JP-01
2021-12-01,1,Hokkaido,北海道地方,3,JP-01
2021-12-02,1,Hokkaido,北海道地方,3,JP-01
2021-12-03,1,Hokkaido,北海道地方,7,JP-01
2021-12-04,1,Hokkaido,北海道地方,6,JP-01
2021-12-05,1,Hokkaido,北海道地方,5,JP-01
2021-12-06,1,Hokkaido,北海道地方,1,JP-01
2021-12-07,1,Hokkaido,北海道地方,1,JP-01
2021-12-08,1,Hokkaido,北海道地方,3,JP-01
2021-12-09,1,Hokkaido,北海道地方,6,JP-01
2021-12-10,1,Hokkaido,北海道地方,3,JP-01
2021-12-11,1,Hokkaido,北海道地方,6,JP-01
2021-12-12,1,Hokkaido,北海道地方,4,JP-01
2021-12-13,1,Hokkaido,北海道地方,1,JP-01
2021-12-14,1,Hokkaido,北海道地方,5,JP-01
2021-12-15,1,Hokkaido,北海道地方,5,JP-01
2021-12-16,1,Hokkaido,北海道地方,14,JP-01
2021-12-17,1,Hokkaido,北海道地方,6,JP-01
2021-12-18,1,Hokkaido,北海道地方,9,JP-01
2021-12-19,1,Hokkaido,北海道地方,16,JP-01
2021-12-20,1,Hokkaido,北海道地方,11,JP-01
2021-12-21,1,Hokkaido,北海道地方,24,JP-01
2021-12-22,1,Hokkaido,北海道地方,17,JP-01
2021-12-23,1,Hokkaido,北海道地方,25,JP-01
2021-12-24,1,Hokkaido,北海道地方,11,JP-01
2021-12-25,1,Hokkaido,北海道地方,28,JP-01
2021-12-26,1,Hokkaido,北海道地方,29,JP-01
2021-12-27,1,Hokkaido,北海道地方,12,JP-01
2021-12-28,1,Hokkaido,北海道地方,23,JP-01
2021-12-29,1,Hokkaido,北海道地方,23,JP-01
2021-12-30,1,Hokkaido,北海道地方,35,JP-01
2021-12-31,1,Hokkaido,北海道地方,23,JP-01
2022-01-01,1,Hokkaido,北海道地方,24,JP-01
2022-01-02,1,Hokkaido,北海道地方,6,JP-01
2022-01-03,1,Hokkaido,北海道地方,15,JP-01
2022-01-04,1,Hokkaido,北海道地方,30,JP-01
2022-01-05,1,Hokkaido,北海道地方,60,JP-01
2022-01-06,1,Hokkaido,北海道地方,62,JP-01
2022-01-07,1,Hokkaido,北海道地方,98,JP-01
2022-01-08,1,Hokkaido,北海道地方,148,JP-01
2022-01-09,1,Hokkaido,北海道地方,99,JP-01
2022-01-10,1,Hokkaido,北海道地方,95,JP-01
2022-01-11,1,Hokkaido,北海道地方,114,JP-01
2022-01-12,1,Hokkaido,北海道地方,242,JP-01
2022-01-13,1,Hokkaido,北海道地方,350,JP-01
2022-01-14,1,Hokkaido,北海道地方,494,JP-01
2022-01-15,1,Hokkaido,北海道地方,706,JP-01
2022-01-16,1,Hokkaido,北海道地方,570,JP-01
2022-01-17,1,Hokkaido,北海道地方,442,JP-01
2022-01-18,1,Hokkaido,北海道地方,891,JP-01
2022-01-19,1,Hokkaido,北海道地方,1187,JP-01
2022-01-20,1,Hokkaido,北海道地方,1431,JP-01
2022-01-21,1,Hokkaido,北海道地方,1514,JP-01
2022-01-22,1,Hokkaido,北海道地方,1792,JP-01
2022-01-23,1,Hokkaido,北海道地方,1357,JP-01
2022-01-24,1,Hokkaido,北海道地方,746,JP-01
2022-01-25,1,Hokkaido,北海道地方,1908,JP-01
2022-01-26,1,Hokkaido,北海道地方,2094,JP-01
2022-01-27,1,Hokkaido,北海道地方,2123,JP-01
2022-01-28,1,Hokkaido,北海道地方,2116,JP-01
2022-01-29,1,Hokkaido,北海道地方,4284,JP-01
2022-01-30,1,Hokkaido,北海道地方,2634,JP-01
2022-01-31,1,Hokkaido,北海道地方,1230,JP-01
2022-02-01,1,Hokkaido,北海道地方,3446,JP-01
2022-02-02,1,Hokkaido,北海道地方,3662,JP-01
2022-02-03,1,Hokkaido,北海道地方,2965,JP-01
2022-02-04,1,Hokkaido,北海道地方,3777,JP-01
2022-02-05,1,Hokkaido,北海道地方,3652,JP-01
2022-02-06,1,Hokkaido,北海道地方,2652,JP-01
2022-02-07,1,Hokkaido,北海道地方,1788,JP-01
2022-02-08,1,Hokkaido,北海道地方,3417,JP-01
2022-02-09,1,Hokkaido,北海道地方,3580,JP-01
2022-02-10,1,Hokkaido,北海道地方,3254,JP-01
2022-02-11,1,Hokkaido,北海道地方,3254,JP-01
2022-02-12,1,Hokkaido,北海道地方,2167,JP-01
2022-02-13,1,Hokkaido,北海道地方,2385,JP-01
2022-02-14,1,Hokkaido,北海道地方,1514,JP-01
2022-02-15,1,Hokkaido,北海道地方,2943,JP-01
2022-02-16,1,Hokkaido,北海道地方,3412,JP-01
2022-02-17,1,Hokkaido,北海道地方,2761,JP-01
2022-02-18,1,Hokkaido,北海道地方,2527,JP-01
2022-02-19,1,Hokkaido,北海道地方,2732,JP-01
2022-02-20,1,Hokkaido,北海道地方,2071,JP-01
2022-02-21,1,Hokkaido,北海道地方,1246,JP-01
2022-02-22,1,Hokkaido,北海道地方,2547,JP-01
2022-02-23,1,Hokkaido,北海道地方,3138,JP-01
2022-02-24,1,Hokkaido,北海道地方,1509,JP-01
2022-02-25,1,Hokkaido,北海道地方,2288,JP-01
2022-02-26,1,Hokkaido,北海道地方,2759,JP-01
2022-02-27,1,Hokkaido,北海道地方,1357,JP-01
2022-02-28,1,Hokkaido,北海道地方,1020,JP-01
2022-03-01,1,Hokkaido,北海道地方,2174,JP-01
2022-03-02,1,Hokkaido,北海道地方,2328,JP-01
2022-03-03,1,Hokkaido,北海道地方,1868,JP-01
2022-03-04,1,Hokkaido,北海道地方,1654,JP-01
2022-03-05,1,Hokkaido,北海道地方,1545,JP-01
2022-03-06,1,Hokkaido,北海道地方,1318,JP-01
2022-03-07,1,Hokkaido,北海道地方,729,JP-01
2022-03-08,1,Hokkaido,北海道地方,2324,JP-01
2022-03-09,1,Hokkaido,北海道地方,1985,JP-01
2022-03-10,1,Hokkaido,北海道地方,1686,JP-01
2022-03-11,1,Hokkaido,北海道地方,1379,JP-01
2022-03-12,1,Hokkaido,北海道地方,1579,JP-01
2022-03-13,1,Hokkaido,北海道地方,1019,JP-01
2022-03-14,1,Hokkaido,北海道地方,908,JP-01
2022-03-15,1,Hokkaido,北海道地方,1840,JP-01
2022-03-16,1,Hokkaido,北海道地方,1814,JP-01
2022-03-17,1,Hokkaido,北海道地方,1657,JP-01
2022-03-18,1,Hokkaido,北海道地方,1157,JP-01
2022-03-19,1,Hokkaido,北海道地方,1720,JP-01
2022-03-20,1,Hokkaido,北海道地方,1121,JP-01
2022-03-21,1,Hokkaido,北海道地方,1044,JP-01
2022-03-22,1,Hokkaido,北海道地方,793,JP-01
2022-03-23,1,Hokkaido,北海道地方,1873,JP-01
2022-03-24,1,Hokkaido,北海道地方,1997,JP-01
2022-03-25,1,Hokkaido,北海道地方,1831,JP-01
2022-03-26,1,Hokkaido,北海道地方,1694,JP-01
2022-03-27,1,Hokkaido,北海道地方,1155,JP-01
2022-03-28,1,Hokkaido,北海道地方,751,JP-01
2022-03-29,1,Hokkaido,北海道地方,2022,JP-01
2022-03-30,1,Hokkaido,北海道地方,1883,JP-01
2022-03-31,1,Hokkaido,北海道地方,1932,JP-01
2022-04-01,1,Hokkaido,北海道地方,1695,JP-01
2022-04-02,1,Hokkaido,北海道地方,1869,JP-01
2022-04-03,1,Hokkaido,北海道地方,1181,JP-01
2022-04-04,1,Hokkaido,北海道地方,878,JP-01
2022-04-05,1,Hokkaido,北海道地方,2197,JP-01
2022-04-06,1,Hokkaido,北海道地方,2449,JP-01
2022-04-07,1,Hokkaido,北海道地方,2103,JP-01
2022-04-08,1,Hokkaido,北海道地方,2114,JP-01
2022-04-09,1,Hokkaido,北海道地方,2384,JP-01
2022-04-10,1,Hokkaido,北海道地方,1493,JP-01
2022-04-11,1,Hokkaido,北海道地方,952,JP-01
2022-04-12,1,Hokkaido,北海道地方,2722,JP-01
2022-04-13,1,Hokkaido,北海道地方,2793,JP-01
2022-04-14,1,Hokkaido,北海道地方,2315,JP-01
2022-04-15,1,Hokkaido,北海道地方,2475,JP-01
2022-04-16,1,Hokkaido,北海道地方,2543,JP-01
2022-04-17,1,Hokkaido,北海道地方,1655,JP-01
2022-04-18,1,Hokkaido,北海道地方,865,JP-01
2022-04-19,1,Hokkaido,北海道地方,2811,JP-01
2022-04-20,1,Hokkaido,北海道地方,3383,JP-01
2022-04-21,1,Hokkaido,北海道地方,2668,JP-01
2022-04-22,1,Hokkaido,北海道地方,2683,JP-01
2022-04-23,1,Hokkaido,北海道地方,2851,JP-01
2022-04-24,1,Hokkaido,北海道地方,1963,JP-01
2022-04-25,1,Hokkaido,北海道地方,1073,JP-01
2022-04-26,1,Hokkaido,北海道地方,3040,JP-01
2022-04-27,1,Hokkaido,北海道地方,3182,JP-01
2022-04-28,1,Hokkaido,北海道地方,2756,JP-01
2022-04-29,1,Hokkaido,北海道地方,2663,JP-01
2022-04-30,1,Hokkaido,北海道地方,1391,JP-01
2022-05-01,1,Hokkaido,北海道地方,1553,JP-01
2022-05-02,1,Hokkaido,北海道地方,1310,JP-01
2022-05-03,1,Hokkaido,北海道地方,2838,JP-01
2022-05-04,1,Hokkaido,北海道地方,1697,JP-01
2022-05-05,1,Hokkaido,北海道地方,1470,JP-01
2022-05-06,1,Hokkaido,北海道地方,1414,JP-01
2022-05-07,1,Hokkaido,北海道地方,3326,JP-01
2022-05-08,1,Hokkaido,北海道地方,2797,JP-01
2022-05-09,1,Hokkaido,北海道地方,1594,JP-01
2022-05-10,1,Hokkaido,北海道地方,3409,JP-01
2022-05-11,1,Hokkaido,北海道地方,3239,JP-01
2022-05-12,1,Hokkaido,北海道地方,2847,JP-01
2022-05-13,1,Hokkaido,北海道地方,2641,JP-01
2022-05-14,1,Hokkaido,北海道地方,2701,JP-01
2022-05-15,1,Hokkaido,北海道地方,1914,JP-01
2022-05-16,1,Hokkaido,北海道地方,1258,JP-01
2022-05-17,1,Hokkaido,北海道地方,2720,JP-01
2022-05-18,1,Hokkaido,北海道地方,2693,JP-01
2022-05-19,1,Hokkaido,北海道地方,2211,JP-01
2022-05-20,1,Hokkaido,北海道地方,2237,JP-01
2022-05-21,1,Hokkaido,北海道地方,2158,JP-01
2022-05-22,1,Hokkaido,北海道地方,1429,JP-01
2022-05-23,1,Hokkaido,北海道地方,836,JP-01
2022-05-24,1,Hokkaido,北海道地方,2022,JP-01
2022-05-25,1,Hokkaido,北海道地方,2081,JP-01
2022-05-26,1,Hokkaido,北海道地方,1561,JP-01
2022-05-27,1,Hokkaido,北海道地方,1379,JP-01
2022-05-28,1,Hokkaido,北海道地方,1392,JP-01
2022-05-29,1,Hokkaido,北海道地方,934,JP-01
2022-05-30,1,Hokkaido,北海道地方,532,JP-01
2022-05-31,1,Hokkaido,北海道地方,1209,JP-01
2022-06-01,1,Hokkaido,北海道地方,1237,JP-01
2022-06-02,1,Hokkaido,北海道地方,969,JP-01
2022-06-03,1,Hokkaido,北海道地方,960,JP-01
2022-06-04,1,Hokkaido,北海道地方,979,JP-01
2022-06-05,1,Hokkaido,北海道地方,647,JP-01
2022-06-06,1,Hokkaido,北海道地方,407,JP-01
2022-06-07,1,Hokkaido,北海道地方,1171,JP-01
2022-06-08,1,Hokkaido,北海道地方,990,JP-01
2022-06-09,1,Hokkaido,北海道地方,898,JP-01
2022-06-10,1,Hokkaido,北海道地方,805,JP-01
2022-06-11,1,Hokkaido,北海道地方,862,JP-01
2022-06-12,1,Hokkaido,北海道地方,587,JP-01
2022-06-13,1,Hokkaido,北海道地方,388,JP-01
2022-06-14,1,Hokkaido,北海道地方,915,JP-01
2022-06-15,1,Hokkaido,北海道地方,870,JP-01
2022-06-16,1,Hokkaido,北海道地方,823,JP-01
2022-06-17,1,Hokkaido,北海道地方,728,JP-01
2022-06-18,1,Hokkaido,北海道地方,711,JP-01
2022-06-19,1,Hokkaido,北海道地方,501,JP-01
2022-06-20,1,Hokkaido,北海道地方,275,JP-01
2022-06-21,1,Hokkaido,北海道地方,732,JP-01
2022-06-22,1,Hokkaido,北海道地方,716,JP-01
2022-06-23,1,Hokkaido,北海道地方,655,JP-01
2022-06-24,1,Hokkaido,北海道地方,607,JP-01
2022-06-25,1,Hokkaido,北海道地方,550,JP-01
2022-06-26,1,Hokkaido,北海道地方,404,JP-01
2022-06-27,1,Hokkaido,北海道地方,254,JP-01
2022-06-28,1,Hokkaido,北海道地方,629,JP-01
2022-06-29,1,Hokkaido,北海道地方,672,JP-01
2022-06-30,1,Hokkaido,北海道地方,578,JP-01
2022-07-01,1,Hokkaido,北海道地方,641,JP-01
2022-07-02,1,Hokkaido,北海道地方,626,JP-01
2022-07-03,1,Hokkaido,北海道地方,617,JP-01
2022-07-04,1,Hokkaido,北海道地方,407,JP-01
2022-07-05,1,Hokkaido,北海道地方,561,JP-01
2022-07-06,1,Hokkaido,北海道地方,821,JP-01
2022-07-07,1,Hokkaido,北海道地方,901,JP-01
2022-07-08,1,Hokkaido,北海道地方,887,JP-01
2022-07-09,1,Hokkaido,北海道地方,911,JP-01
2022-07-10,1,Hokkaido,北海道地方,859,JP-01
2022-07-11,1,Hokkaido,北海道地方,602,JP-01
2022-07-12,1,Hokkaido,北海道地方,803,JP-01
2022-07-13,1,Hokkaido,北海道地方,1349,JP-01
2022-07-14,1,Hokkaido,北海道地方,1713,JP-01
2022-07-15,1,Hokkaido,北海道地方,1734,JP-01
2022-07-16,1,Hokkaido,北海道地方,1928,JP-01
2022-07-17,1,Hokkaido,北海道地方,1833,JP-01
2022-07-18,1,Hokkaido,北海道地方,1515,JP-01
2022-07-19,1,Hokkaido,北海道地方,1185,JP-01
2022-07-20,1,Hokkaido,北海道地方,2060,JP-01
2022-07-21,1,Hokkaido,北海道地方,3965,JP-01
2022-07-22,1,Hokkaido,北海道地方,4464,JP-01
2022-07-23,1,Hokkaido,北海道地方,4636,JP-01
2022-07-24,1,Hokkaido,北海道地方,4072,JP-01
2022-07-25,1,Hokkaido,北海道地方,3361,JP-01
2022-07-26,1,Hokkaido,北海道地方,3268,JP-01
2022-07-27,1,Hokkaido,北海道地方,5522,JP-01
2022-07-28,1,Hokkaido,北海道地方,5676,JP-01
2022-07-29,1,Hokkaido,北海道地方,6594,JP-01
2022-07-30,1,Hokkaido,北海道地方,6286,JP-01
2022-07-31,1,Hokkaido,北海道地方,6065,JP-01
2022-08-01,1,Hokkaido,北海道地方,4583,JP-01
2022-08-02,1,Hokkaido,北海道地方,4633,JP-01
2022-08-03,1,Hokkaido,北海道地方,6930,JP-01
2022-08-04,1,Hokkaido,北海道地方,7204,JP-01
2022-08-05,1,Hokkaido,北海道地方,7210,JP-01
2022-08-06,1,Hokkaido,北海道地方,6881,JP-01
2022-08-07,1,Hokkaido,北海道地方,6322,JP-01
2022-08-08,1,Hokkaido,北海道地方,5098,JP-01
2022-08-09,1,Hokkaido,北海道地方,5546,JP-01
2022-08-10,1,Hokkaido,北海道地方,7773,JP-01
2022-08-11,1,Hokkaido,北海道地方,7660,JP-01
2022-08-12,1,Hokkaido,北海道地方,7058,JP-01
2022-08-13,1,Hokkaido,北海道地方,6282,JP-01
2022-08-14,1,Hokkaido,北海道地方,6006,JP-01
2022-08-15,1,Hokkaido,北海道地方,5290,JP-01
2022-08-16,1,Hokkaido,北海道地方,5540,JP-01
2022-08-17,1,Hokkaido,北海道地方,6880,JP-01
2022-08-18,1,Hokkaido,北海道地方,8315,JP-01
2022-08-19,1,Hokkaido,北海道地方,8632,JP-01
2022-08-20,1,Hokkaido,北海道地方,7590,JP-01
2022-08-21,1,Hokkaido,北海道地方,6360,JP-01
